segment,name,exchange,instrument_type,instrument_key,lot_size,freeze_quantity,exchange_token,tick_size,trading_symbol,qty_multiplier,isin,security_type,mtf_enabled,mtf_bracket,short_name
NSE_EQ,L&T FINANCE LIMITED,NSE,EQ,NSE_EQ|INE498L01015,1.0,100000.0,24948,5.0,LTF,1.0,INE498L01015,NORMAL,True,30.09,L&T Finance
NSE_EQ,AEGIS VOPAK TERMINALS LTD,NSE,EQ,NSE_EQ|INE0INX01018,1.0,100000.0,757336,1.0,AEGISVOPAK,1.0,INE0INX01018,NORMAL,True,29.93,
NSE_EQ,SOLARWORLD ENERGY SOL LTD,NSE,EQ,NSE_EQ|INE0TY101024,1.0,100000.0,759929,1.0,SOLARWORLD,1.0,INE0TY101024,NORMAL,True,35.0,
NSE_EQ,UTIAMC-UTIGOLDBETA,NSE,EQ,NSE_EQ|INF789F1AUX7,1.0,100000.0,14535,5.0,GOLDBETA,1.0,INF789F1AUX7,NORMAL,True,28.49,UTI Gold ETF
NSE_EQ,UTIAMC-BANKBETA,NSE,EQ,NSE_EQ|INF789F1AUV1,1.0,100000.0,22440,1.0,BANKBETA,1.0,INF789F1AUV1,NORMAL,True,26.5,UTI AMC - UTIBANKETF
NSE_EQ,UTIAMC-NEXT50BETA,NSE,EQ,NSE_EQ|INF789F1AUW9,1.0,100000.0,21478,1.0,NEXT50BETA,1.0,INF789F1AUW9,NORMAL,True,25.0,UTI AMC - UTINEXT50
NSE_EQ,RATEGAIN TRAVEL TECHN LTD,NSE,EQ,NSE_EQ|INE0CLI01024,1.0,100000.0,7177,5.0,RATEGAIN,1.0,INE0CLI01024,NORMAL,True,35.0,Rategain Travel Tech
NSE_EQ,UTIAMC-SNXT50BETA,NSE,EQ,NSE_EQ|INF789F1AUU3,1.0,100000.0,9168,1.0,SNXT50BETA,1.0,INF789F1AUU3,NORMAL,True,25.0,UTIAMC - UTISXN50
NSE_EQ,MIDWEST LIMITED,NSE,EQ,NSE_EQ|INE0XAD01024,1.0,100000.0,759517,10.0,MIDWESTLTD,1.0,INE0XAD01024,NORMAL,True,35.0,
NSE_EQ,MRS BECTORS FOOD SPE LTD,NSE,EQ,NSE_EQ|INE495P01020,1.0,100000.0,1628,1.0,BECTORFOOD,1.0,INE495P01020,NORMAL,True,35.0,
NSE_EQ,WAAREE ENERGIES LIMITED,NSE,EQ,NSE_EQ|INE377N01017,1.0,100000.0,25907,10.0,WAAREEENER,1.0,INE377N01017,NORMAL,True,35.25,
NSE_EQ,GODREJ PROPERTIES LTD,NSE,EQ,NSE_EQ|INE484J01027,1.0,100000.0,17875,10.0,GODREJPROP,1.0,INE484J01027,NORMAL,True,32.67,Godrej Properties
NSE_EQ,SAREGAMA INDIA LIMITED,NSE,EQ,NSE_EQ|INE979A01025,1.0,100000.0,4892,5.0,SAREGAMA,1.0,INE979A01025,NORMAL,True,33.05,Saregama India
NSE_EQ,EDELAMC - EGOLD,NSE,EQ,NSE_EQ|INF754K01SE6,1.0,100000.0,19933,5.0,EGOLD,1.0,INF754K01SE6,NORMAL,True,28.68,
NSE_EQ,ICICIPRAMC - CASHIETF,NSE,EQ,NSE_EQ|INF109K1A021,1.0,100000.0,30139,1.0,CASHIETF,1.0,INF109K1A021,NORMAL,True,25.0,
NSE_EQ,EDELAMC - ESILVER,NSE,EQ,NSE_EQ|INF754K01SF3,1.0,100000.0,20257,1.0,ESILVER,1.0,INF754K01SF3,NORMAL,True,39.51,
NSE_EQ,FACT LTD,NSE,EQ,NSE_EQ|INE188A01015,1.0,100000.0,1008,5.0,FACT,1.0,INE188A01015,NORMAL,True,35.65,FACT
NSE_EQ,SHILCHAR TECHNOLOGIES LTD,NSE,EQ,NSE_EQ|INE024F01011,1.0,100000.0,759847,10.0,SHILCTECH,1.0,INE024F01011,NORMAL,True,41.33,
NSE_EQ,EDELAMC - EMULTIMQ,NSE,EQ,NSE_EQ|INF754K01TF1,1.0,100000.0,25996,1.0,EMULTIMQ,1.0,INF754K01TF1,NORMAL,True,25.0,
NSE_EQ,VEDANTA LIMITED,NSE,EQ,NSE_EQ|INE205A01025,1.0,100000.0,3063,5.0,VEDL,1.0,INE205A01025,NORMAL,True,35.0,Vedanta
NSE_EQ,INDIAN HUME PIPE CO. LTD.,NSE,EQ,NSE_EQ|INE323C01030,1.0,100000.0,1530,5.0,INDIANHUME,1.0,INE323C01030,NORMAL,True,35.0,Indian Hume Pipe
NSE_EQ,EDELAMC - ECAPINSURE,NSE,EQ,NSE_EQ|INF754K01TX4,1.0,100000.0,29019,1.0,ECAPINSURE,1.0,INF754K01TX4,NORMAL,True,26.5,
NSE_EQ,KALYANI STEELS LIMITED,NSE,EQ,NSE_EQ|INE907A01026,1.0,100000.0,18889,5.0,KSL,1.0,INE907A01026,NORMAL,True,35.0,Kalyani Steels
NSE_EQ,TVS HOLDINGS LIMITED,NSE,EQ,NSE_EQ|INE105A01035,1.0,100000.0,29008,100.0,TVSHLTD,1.0,INE105A01035,NORMAL,True,35.0,SUNDARAM-CLAYTON
NSE_EQ,MAHARASHTRA SCOOTERS LTD,NSE,EQ,NSE_EQ|INE288A01013,1.0,100000.0,2085,100.0,MAHSCOOTER,1.0,INE288A01013,NORMAL,True,31.23,Maharashtra Scooters
NSE_EQ,EDELAMC - EBBETF0433,NSE,EQ,NSE_EQ|INF754K01QX0,1.0,100000.0,13139,1.0,EBBETF0433,1.0,INF754K01QX0,NORMAL,True,26.5,Edelamc - EBBETF0433
NSE_EQ,ENTERO HEALTHCARE SOLU L,NSE,EQ,NSE_EQ|INE010601016,1.0,100000.0,22717,10.0,ENTERO,1.0,INE010601016,NORMAL,True,35.0,
NSE_EQ,MOTILAL OS MIDCAP100 ETF,NSE,EQ,NSE_EQ|INF247L01023,1.0,100000.0,21423,1.0,MOM100,1.0,INF247L01023,NORMAL,True,25.0,Motilal OS Midcap100 ETF
NSE_EQ,MAX HEALTHCARE INS LTD,NSE,EQ,NSE_EQ|INE027H01010,1.0,100000.0,22377,5.0,MAXHEALTH,1.0,INE027H01010,NORMAL,True,30.17,Max Healthcare
NSE_EQ,KSH INTERNATIONAL LIMITED,NSE,EQ,NSE_EQ|INE987S01020,1.0,100000.0,760433,5.0,KSHINTL,1.0,INE987S01020,NORMAL,True,35.0,
NSE_EQ,FINEOTEX CHEMICAL LIMITED,NSE,EQ,NSE_EQ|INE045J01034,1.0,100000.0,6198,1.0,FCL,1.0,INE045J01034,NORMAL,True,36.68,
NSE_EQ,NIPPON L I A M LTD,NSE,EQ,NSE_EQ|INE298J01013,1.0,100000.0,357,5.0,NAM-INDIA,1.0,INE298J01013,NORMAL,True,32.56,Nippon L I A M
NSE_EQ,LMW LIMITED,NSE,EQ,NSE_EQ|INE269B01029,1.0,100000.0,1979,100.0,LMW,1.0,INE269B01029,NORMAL,True,35.0,Lakshmi Machines
NSE_EQ,GRANULES INDIA LIMITED,NSE,EQ,NSE_EQ|INE101D01020,1.0,100000.0,11872,5.0,GRANULES,1.0,INE101D01020,NORMAL,True,31.3,Granules India
NSE_EQ,AIA ENGINEERING LIMITED,NSE,EQ,NSE_EQ|INE212H01026,1.0,100000.0,13086,10.0,AIAENG,1.0,INE212H01026,NORMAL,True,27.96,AIA Engineering
NSE_EQ,CAPACITE INFRAPROJECT LTD,NSE,EQ,NSE_EQ|INE264T01014,1.0,100000.0,21749,1.0,CAPACITE,1.0,INE264T01014,NORMAL,True,35.0,Capacite Infraproject
NSE_EQ,MUFIN GREEN FINANCE LTD,NSE,EQ,NSE_EQ|INE08KJ01020,1.0,100000.0,19783,1.0,MUFIN,1.0,INE08KJ01020,NORMAL,True,36.33,
NSE_EQ,SUDARSHAN COLORNT IND LTD,NSE,EQ,NSE_EQ|INE492A01029,1.0,100000.0,715,5.0,SUDARCOLOR,1.0,INE492A01029,NORMAL,True,35.0,Heubach Colorants
NSE_EQ,ASHOKA BUILDCON LTD,NSE,EQ,NSE_EQ|INE442H01029,1.0,100000.0,20182,1.0,ASHOKA,1.0,INE442H01029,NORMAL,True,35.0,Ashoka Buildcon
NSE_EQ,KRISHNA INST OF MED SCI L,NSE,EQ,NSE_EQ|INE967H01025,1.0,100000.0,4847,5.0,KIMS,1.0,INE967H01025,NORMAL,True,29.62,
NSE_EQ,LUMAX INDUSTRIES LTD,NSE,EQ,NSE_EQ|INE162B01018,1.0,100000.0,2018,10.0,LUMAXIND,1.0,INE162B01018,NORMAL,True,35.29,Lumax Industries
NSE_EQ,SANSERA ENGINEERING LTD,NSE,EQ,NSE_EQ|INE953O01021,1.0,100000.0,5751,10.0,SANSERA,1.0,INE953O01021,NORMAL,True,35.0,Sansera Engineering
NSE_EQ,CHOLAMANDALAM IN & FIN CO,NSE,EQ,NSE_EQ|INE121A01024,1.0,100000.0,685,10.0,CHOLAFIN,1.0,INE121A01024,NORMAL,True,30.0,Cholamandalam In & Fin Co
NSE_EQ,NEOGEN CHEMICALS LIMITED,NSE,EQ,NSE_EQ|INE136S01016,1.0,100000.0,9917,10.0,NEOGEN,1.0,INE136S01016,NORMAL,True,36.58,Neogen Chemicals
NSE_EQ,SBIAMC - SBILIQETF,NSE,EQ,NSE_EQ|INF200KB1969,1.0,100000.0,758496,1.0,SBILIQETF,1.0,INF200KB1969,NORMAL,True,25.0,
NSE_EQ,ARVIND LIMITED,NSE,EQ,NSE_EQ|INE034A01011,1.0,100000.0,193,5.0,ARVIND,1.0,INE034A01011,NORMAL,True,35.0,Arvind
NSE_EQ,EDELAMC - ELM250,NSE,EQ,NSE_EQ|INF754K01VV4,1.0,100000.0,758952,1.0,ELM250,1.0,INF754K01VV4,NORMAL,True,25.0,
NSE_EQ,ADITYA VISION LIMITED,NSE,EQ,NSE_EQ|INE679V01027,1.0,100000.0,25984,5.0,AVL,1.0,INE679V01027,NORMAL,True,35.0,
NSE_EQ,DCB BANK LIMITED,NSE,EQ,NSE_EQ|INE503A01015,1.0,100000.0,13725,1.0,DCBBANK,1.0,INE503A01015,NORMAL,True,35.0,DCB Bank
NSE_EQ,TEJAS NETWORKS LIMITED,NSE,EQ,NSE_EQ|INE010J01012,1.0,100000.0,21131,5.0,TEJASNET,1.0,INE010J01012,NORMAL,True,37.36,Tejas Networks
NSE_EQ,GNG ELECTRONICS LIMITED,NSE,EQ,NSE_EQ|INE18JU01028,1.0,100000.0,757862,5.0,EBGNG,1.0,INE18JU01028,NORMAL,True,35.0,
NSE_EQ,PUNJAB & SIND BANK,NSE,EQ,NSE_EQ|INE608A01012,1.0,100000.0,21001,1.0,PSB,1.0,INE608A01012,NORMAL,True,35.0,Punjab & Sind Bank
NSE_EQ,ANAND RATHI SH N STK BR L,NSE,EQ,NSE_EQ|INE549H01021,1.0,100000.0,759956,5.0,ARSSBL,1.0,INE549H01021,NORMAL,True,35.0,
NSE_EQ,GLOBAL HEALTH LIMITED,NSE,EQ,NSE_EQ|INE474Q01031,1.0,100000.0,11956,10.0,MEDANTA,1.0,INE474Q01031,NORMAL,True,30.14,Global Health
NSE_EQ,DODLA DAIRY LIMITED,NSE,EQ,NSE_EQ|INE021O01019,1.0,100000.0,4822,10.0,DODLA,1.0,INE021O01019,NORMAL,True,35.0,Dodla Dairy
NSE_EQ,NITIN SPINNERS LIMITED,NSE,EQ,NSE_EQ|INE229H01012,1.0,100000.0,13175,5.0,NITINSPIN,1.0,INE229H01012,NORMAL,True,35.0,Nitin Spinners
NSE_EQ,SCHNEIDER ELECTRIC INFRA,NSE,EQ,NSE_EQ|INE839M01018,1.0,100000.0,31234,5.0,SCHNEIDER,1.0,INE839M01018,NORMAL,True,35.57,Schneider Electric Infra
NSE_EQ,LEELA PALACES HOTEL LTD,NSE,EQ,NSE_EQ|INE0AQ201015,1.0,100000.0,757014,5.0,THELEELA,1.0,INE0AQ201015,NORMAL,True,26.84,
NSE_EQ,P&G HYGIENE & HEALTH CARE,NSE,EQ,NSE_EQ|INE179A01014,1.0,100000.0,2535,100.0,PGHH,1.0,INE179A01014,NORMAL,True,26.5,P&G Hygiene & Health
NSE_EQ,INDIQUBE SPACES LIMITED,NSE,EQ,NSE_EQ|INE06ST01018,1.0,100000.0,757845,1.0,INDIQUBE,1.0,INE06ST01018,NORMAL,True,35.0,
NSE_EQ,UNIVERSAL CABLES LTD,NSE,EQ,NSE_EQ|INE279A01012,1.0,100000.0,3607,5.0,UNIVCABLES,1.0,INE279A01012,NORMAL,True,37.21,Universal Cables
NSE_EQ,TD POWER SYSTEMS LTD.,NSE,EQ,NSE_EQ|INE419M01027,1.0,100000.0,25178,5.0,TDPOWERSYS,1.0,INE419M01027,NORMAL,True,36.93,TD Power Systems
NSE_EQ,PRAJ INDUSTRIES LTD,NSE,EQ,NSE_EQ|INE074A01025,1.0,100000.0,2705,5.0,PRAJIND,1.0,INE074A01025,NORMAL,True,32.64,Praj Industries
NSE_EQ,TUBE INVEST OF INDIA LTD,NSE,EQ,NSE_EQ|INE974X01010,1.0,100000.0,312,10.0,TIINDIA,1.0,INE974X01010,NORMAL,True,32.06,Tube Investments of India
NSE_EQ,UNITED SPIRITS LIMITED,NSE,EQ,NSE_EQ|INE854D01024,1.0,100000.0,10447,10.0,UNITDSPR,1.0,INE854D01024,NORMAL,True,26.5,United Spirits
NSE_EQ,CRIZAC LIMITED,NSE,EQ,NSE_EQ|INE0S4R01014,1.0,100000.0,757850,5.0,CRIZAC,1.0,INE0S4R01014,NORMAL,True,35.0,
NSE_EQ,BIRLASLAMC - TECH,NSE,EQ,NSE_EQ|INF209KB11D8,1.0,100000.0,6462,1.0,TECH,1.0,INF209KB11D8,NORMAL,True,26.5,Birlaslamc - Tech
NSE_EQ,PRICOL LIMITED,NSE,EQ,NSE_EQ|INE726V01018,1.0,100000.0,19631,5.0,PRICOLLTD,1.0,INE726V01018,NORMAL,True,35.0,Pricol
NSE_EQ,NAVKAR CORPORATION LTD.,NSE,EQ,NSE_EQ|INE278M01019,1.0,100000.0,10557,1.0,NAVKARCORP,1.0,INE278M01019,NORMAL,True,38.31,Navkar Corporation
NSE_EQ,GMM PFAUDLER LIMITED,NSE,EQ,NSE_EQ|INE541A01023,1.0,100000.0,1570,5.0,GMMPFAUDLR,1.0,INE541A01023,NORMAL,True,35.0,GMM Pfaudler
NSE_EQ,BIRLASLAMC - BSLSENETFG,NSE,EQ,NSE_EQ|INF209KB10E8,1.0,100000.0,5957,1.0,BSLSENETFG,1.0,INF209KB10E8,NORMAL,True,25.0,ABSL Sensex ETF
NSE_EQ,JINDAL STAINLESS LIMITED,NSE,EQ,NSE_EQ|INE220G01021,1.0,100000.0,11236,5.0,JSL,1.0,INE220G01021,NORMAL,True,32.0,Jindal Stainless
NSE_EQ,BIRLASLAMC - HEALTHY,NSE,EQ,NSE_EQ|INF209KB10C2,1.0,100000.0,6297,1.0,HEALTHY,1.0,INF209KB10C2,NORMAL,True,26.5,Birlaslamc - Health
NSE_EQ,ADANI PORT & SEZ LTD,NSE,EQ,NSE_EQ|INE742F01042,1.0,100000.0,15083,10.0,ADANIPORTS,1.0,INE742F01042,NORMAL,True,30.55,Adani Port
NSE_EQ,VOLTAS LTD,NSE,EQ,NSE_EQ|INE226A01021,1.0,100000.0,3718,10.0,VOLTAS,1.0,INE226A01021,NORMAL,True,29.91,Voltas
NSE_EQ,KEYSTONE REALTORS LIMITED,NSE,EQ,NSE_EQ|INE263M01029,1.0,100000.0,12219,5.0,RUSTOMJEE,1.0,INE263M01029,NORMAL,True,35.0,Keystone Realtors
NSE_EQ,GOODLUCK INDIA LIMITED,NSE,EQ,NSE_EQ|INE127I01024,1.0,100000.0,6125,10.0,GOODLUCK,1.0,INE127I01024,NORMAL,True,37.65,Goodluck India
NSE_EQ,NETWEB TECH INDIA LTD,NSE,EQ,NSE_EQ|INE0NT901020,1.0,100000.0,17433,10.0,NETWEB,1.0,INE0NT901020,NORMAL,True,40.45,Netweb Tech India
NSE_EQ,HBL ENGINEERING LTD,NSE,EQ,NSE_EQ|INE292B01021,1.0,100000.0,13966,5.0,HBLENGINE,1.0,INE292B01021,NORMAL,True,38.67,HBL Power Systems
NSE_EQ,GRASIM INDUSTRIES LTD,NSE,EQ,NSE_EQ|INE047A01021,1.0,100000.0,1232,10.0,GRASIM,1.0,INE047A01021,NORMAL,True,26.5,Grasim Industries
NSE_EQ,LUPIN LIMITED,NSE,EQ,NSE_EQ|INE326A01037,1.0,100000.0,10440,10.0,LUPIN,1.0,INE326A01037,NORMAL,True,27.09,Lupin
NSE_EQ,DELTA CORP LIMITED,NSE,EQ,NSE_EQ|INE124G01033,1.0,100000.0,15044,1.0,DELTACORP,1.0,INE124G01033,NORMAL,True,35.0,Delta Corp
NSE_EQ,NMDC LTD.,NSE,EQ,NSE_EQ|INE584A01023,1.0,100000.0,15332,1.0,NMDC,1.0,INE584A01023,NORMAL,True,30.22,NMDC
NSE_EQ,CHAMBAL FERTILIZERS LTD,NSE,EQ,NSE_EQ|INE085A01013,1.0,100000.0,637,5.0,CHAMBLFERT,1.0,INE085A01013,NORMAL,True,30.85,Chambal Fertilizers
NSE_EQ,ADVAIT ENRGY TRANSITION L,NSE,EQ,NSE_EQ|INE0ALI01010,1.0,100000.0,760657,10.0,ADVAIT,1.0,INE0ALI01010,NORMAL,True,40.19,
NSE_EQ,SOM DIST & BREW LTD,NSE,EQ,NSE_EQ|INE480C01038,1.0,100000.0,1338,1.0,SDBL,1.0,INE480C01038,NORMAL,True,35.0,
NSE_EQ,D.B.CORP LTD,NSE,EQ,NSE_EQ|INE950I01011,1.0,100000.0,17881,1.0,DBCORP,1.0,INE950I01011,NORMAL,True,35.0,D.B.Corp
NSE_EQ,ALIVUS LIFE SCIENCES LTD,NSE,EQ,NSE_EQ|INE03Q201024,1.0,100000.0,5265,5.0,ALIVUS,1.0,INE03Q201024,NORMAL,True,35.0,Glenmark Life Science
NSE_EQ,BIRLASOFT LIMITED,NSE,EQ,NSE_EQ|INE836A01035,1.0,100000.0,6994,5.0,BSOFT,1.0,INE836A01035,NORMAL,True,31.45,Birlasoft
NSE_EQ,63 MOONS TECHNOLOGIES LTD,NSE,EQ,NSE_EQ|INE111B01023,1.0,100000.0,11868,5.0,63MOONS,1.0,INE111B01023,NORMAL,True,39.1,63 Moons Technologies
NSE_EQ,INDIGO PAINTS LIMITED,NSE,EQ,NSE_EQ|INE09VQ01012,1.0,100000.0,2048,10.0,INDIGOPNTS,1.0,INE09VQ01012,NORMAL,True,35.0,Indigo Paints
NSE_EQ,SUNTECK REALTY LIMITED,NSE,EQ,NSE_EQ|INE805D01034,1.0,100000.0,17641,5.0,SUNTECK,1.0,INE805D01034,NORMAL,True,35.0,Sunteck Realty
NSE_EQ,BELRISE INDUSTRIES LTD,NSE,EQ,NSE_EQ|INE894V01022,1.0,100000.0,757102,1.0,BELRISE,1.0,INE894V01022,NORMAL,True,35.0,
NSE_EQ,VOLTAMP TRANSFORMERS LTD,NSE,EQ,NSE_EQ|INE540H01012,1.0,100000.0,13577,50.0,VOLTAMP,1.0,INE540H01012,NORMAL,True,35.13,Voltamp Transformers
NSE_EQ,HFCL LIMITED,NSE,EQ,NSE_EQ|INE548A01028,1.0,100000.0,21951,1.0,HFCL,1.0,INE548A01028,NORMAL,True,35.42,HFCL
NSE_EQ,MONARCH NETWORTH CAP LTD,NSE,EQ,NSE_EQ|INE903D01011,1.0,100000.0,7679,5.0,MONARCH,1.0,INE903D01011,NORMAL,True,35.0,Monarch Networth Cap
NSE_EQ,ICICI PRUD SENSEX ETF,NSE,EQ,NSE_EQ|INF346A01034,1.0,100000.0,4378,1.0,SENSEXIETF,1.0,INF346A01034,NORMAL,True,25.0,ICICI Prudential Sensex ETF
NSE_EQ,JINDAL POLY FILMS LIMITED,NSE,EQ,NSE_EQ|INE197D01010,1.0,100000.0,1756,5.0,JINDALPOLY,1.0,INE197D01010,NORMAL,True,35.0,Jindal Poly Films
NSE_EQ,METRO BRANDS LIMITED,NSE,EQ,NSE_EQ|INE317I01021,1.0,100000.0,7242,10.0,METROBRAND,1.0,INE317I01021,NORMAL,True,35.0,Metro Brands
NSE_EQ,DEEPAK FERTILIZERS & PETR,NSE,EQ,NSE_EQ|INE501A01019,1.0,100000.0,827,10.0,DEEPAKFERT,1.0,INE501A01019,NORMAL,True,35.01,Deepak Fertilizers & Petr
NSE_EQ,MUTHOOT FINANCE LIMITED,NSE,EQ,NSE_EQ|INE414G01012,1.0,100000.0,23650,10.0,MUTHOOTFIN,1.0,INE414G01012,NORMAL,True,30.42,Muthoot Finance
NSE_EQ,VODAFONE IDEA LIMITED,NSE,EQ,NSE_EQ|INE669E01016,1.0,100000.0,14366,1.0,IDEA,1.0,INE669E01016,NORMAL,True,41.02,Vodafone Idea
NSE_EQ,RHI MAGNESITA INDIA LTD,NSE,EQ,NSE_EQ|INE743M01012,1.0,100000.0,31163,5.0,RHIM,1.0,INE743M01012,NORMAL,True,31.78,RHI Magnesita India
NSE_EQ,SUDARSHAN CHEMICAL INDS L,NSE,EQ,NSE_EQ|INE659A01023,1.0,100000.0,3327,5.0,SUDARSCHEM,1.0,INE659A01023,NORMAL,True,35.0,Sudarshan Chemical Industries
NSE_EQ,JINDAL SAW LIMITED,NSE,EQ,NSE_EQ|INE324A01032,1.0,100000.0,3024,1.0,JINDALSAW,1.0,INE324A01032,NORMAL,True,35.28,
NSE_EQ,THE PHOENIX MILLS LTD,NSE,EQ,NSE_EQ|INE211B01039,1.0,100000.0,14552,10.0,PHOENIXLTD,1.0,INE211B01039,NORMAL,True,30.61,The Phoenix Mills
NSE_EQ,TORRENT POWER LTD,NSE,EQ,NSE_EQ|INE813H01021,1.0,100000.0,13786,10.0,TORNTPOWER,1.0,INE813H01021,NORMAL,True,31.08,Torrent Power
NSE_EQ,BAJAJ ELECT.LTD,NSE,EQ,NSE_EQ|INE193E01025,1.0,100000.0,15034,5.0,BAJAJELEC,1.0,INE193E01025,NORMAL,True,35.0,Bajaj Elect
NSE_EQ,CIE AUTOMOTIVE INDIA LTD,NSE,EQ,NSE_EQ|INE536H01010,1.0,100000.0,14937,5.0,CIEINDIA,1.0,INE536H01010,NORMAL,True,35.0,Cie Automotive India
NSE_EQ,LA OPALA RG LIMITED,NSE,EQ,NSE_EQ|INE059D01020,1.0,100000.0,14423,1.0,LAOPALA,1.0,INE059D01020,NORMAL,True,35.0,La Opala
NSE_EQ,INOX WIND LIMITED,NSE,EQ,NSE_EQ|INE066P01011,1.0,100000.0,7852,1.0,INOXWIND,1.0,INE066P01011,NORMAL,True,35.14,Inox Wind
NSE_EQ,JSW INFRASTRUCTURE LTD,NSE,EQ,NSE_EQ|INE880J01026,1.0,100000.0,19020,5.0,JSWINFRA,1.0,INE880J01026,NORMAL,True,29.67,JSW INFRA
NSE_EQ,VMART RETAIL LTD,NSE,EQ,NSE_EQ|INE665J01013,1.0,100000.0,29284,5.0,VMART,1.0,INE665J01013,NORMAL,True,35.0,VMart Retail
NSE_EQ,MIRAEAMC - SELECTIPO,NSE,EQ,NSE_EQ|INF769K01ON4,1.0,100000.0,30109,1.0,SELECTIPO,1.0,INF769K01ON4,NORMAL,True,26.5,
NSE_EQ,NCC LIMITED,NSE,EQ,NSE_EQ|INE868B01028,1.0,100000.0,2319,1.0,NCC,1.0,INE868B01028,NORMAL,True,32.25,NCC Limited
NSE_EQ,AEROFLEX INDUSTRIES LTD,NSE,EQ,NSE_EQ|INE024001021,1.0,100000.0,18268,1.0,AEROFLEX,1.0,INE024001021,NORMAL,True,36.48,
NSE_EQ,MIRAEAMC - INTERNET,NSE,EQ,NSE_EQ|INF769K01PB6,1.0,100000.0,758595,1.0,INTERNET,1.0,INF769K01PB6,NORMAL,True,26.5,
NSE_EQ,CASTROL INDIA LIMITED,NSE,EQ,NSE_EQ|INE172A01027,1.0,100000.0,1250,1.0,CASTROLIND,1.0,INE172A01027,NORMAL,True,28.96,Castrol India
NSE_EQ,ZAGGLE PREPA OCEAN SER L,NSE,EQ,NSE_EQ|INE07K301024,1.0,100000.0,18608,5.0,ZAGGLE,1.0,INE07K301024,NORMAL,True,36.57,
NSE_EQ,OIL AND NATURAL GAS CORP.,NSE,EQ,NSE_EQ|INE213A01029,1.0,100000.0,2475,5.0,ONGC,1.0,INE213A01029,NORMAL,True,28.23,ONGC
NSE_EQ,VARDHMAN TEXTILES LIMITED,NSE,EQ,NSE_EQ|INE825A01020,1.0,100000.0,2073,5.0,VTL,1.0,INE825A01020,NORMAL,True,33.11,Vardhman Textiles
NSE_EQ,MIRAEAMC - SMALL250,NSE,EQ,NSE_EQ|INF769K01PQ4,1.0,100000.0,759814,1.0,SMALL250,1.0,INF769K01PQ4,NORMAL,True,25.0,
NSE_EQ,MIRAEAMC - ENERGY,NSE,EQ,NSE_EQ|INF769K01PR2,1.0,100000.0,759780,1.0,ENERGY,1.0,INF769K01PR2,NORMAL,True,26.5,
NSE_EQ,ROSSARI BIOTECH LIMITED,NSE,EQ,NSE_EQ|INE02A801020,1.0,100000.0,19410,5.0,ROSSARI,1.0,INE02A801020,NORMAL,True,35.0,Rossari Biotech
NSE_EQ,MIRAEAMC - DIVIDEND,NSE,EQ,NSE_EQ|INF769K01PY8,1.0,100000.0,760412,1.0,DIVIDEND,1.0,INF769K01PY8,NORMAL,True,25.0,
NSE_EQ,MIRAEAMC - TOP20,NSE,EQ,NSE_EQ|INF769K01PZ5,1.0,100000.0,760415,1.0,TOP20,1.0,INF769K01PZ5,NORMAL,True,26.5,
NSE_EQ,MOTHERSON SUMI WRNG IND L,NSE,EQ,NSE_EQ|INE0FS801015,1.0,100000.0,8596,1.0,MSUMI,1.0,INE0FS801015,NORMAL,True,28.96,Motherson Sumi
NSE_EQ,INDIAN RAIL TOUR CORP LTD,NSE,EQ,NSE_EQ|INE335Y01020,1.0,100000.0,13611,5.0,IRCTC,1.0,INE335Y01020,NORMAL,True,27.0,Indian Railway Tourism Corp
NSE_EQ,ERIS LIFESCIENCES LIMITED,NSE,EQ,NSE_EQ|INE406M01024,1.0,100000.0,21154,10.0,ERIS,1.0,INE406M01024,NORMAL,True,29.93,Eris Lifesciences
NSE_EQ,DATAMATICS GLOBAL SER LTD,NSE,EQ,NSE_EQ|INE365B01017,1.0,100000.0,11423,5.0,DATAMATICS,1.0,INE365B01017,NORMAL,True,36.68,Datamatics Global Ser
NSE_EQ,NAVA LIMITED,NSE,EQ,NSE_EQ|INE725A01030,1.0,100000.0,4014,5.0,NAVA,1.0,INE725A01030,NORMAL,True,34.99,
NSE_EQ,AFFLE 3I LIMITED,NSE,EQ,NSE_EQ|INE00WC01027,1.0,100000.0,11343,10.0,AFFLE,1.0,INE00WC01027,NORMAL,True,29.87,Affle (India)
NSE_EQ,ADANI ENERGY SOLUTION LTD,NSE,EQ,NSE_EQ|INE931S01010,1.0,100000.0,10217,5.0,ADANIENSOL,1.0,INE931S01010,NORMAL,True,36.36,Adani Energy Solution
NSE_EQ,BLUESTONE JEWEL LFSTL LTD,NSE,EQ,NSE_EQ|INE304W01038,1.0,100000.0,759291,5.0,BLUESTONE,1.0,INE304W01038,NORMAL,True,35.0,
NSE_EQ,MIRAEAMC - LIQUIDPLUS,NSE,EQ,NSE_EQ|INF769K01MY5,1.0,100000.0,27075,1.0,LIQUIDPLUS,1.0,INF769K01MY5,NORMAL,True,25.0,
NSE_EQ,SAGAR CEMENTS LIMITED,NSE,EQ,NSE_EQ|INE229C01021,1.0,100000.0,14068,1.0,SAGCEM,1.0,INE229C01021,NORMAL,True,35.0,Sagar Cements
NSE_EQ,MIRAEAMC - CONSUMER,NSE,EQ,NSE_EQ|INF769K01NS5,1.0,100000.0,28969,1.0,CONSUMER,1.0,INF769K01NS5,NORMAL,True,26.5,
